"","STATION","DATE","OBLAST","COUNTRY","DP01","DP01_ATTRIBUTES","DP05","DP05_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"1006","KZ000035188",1998,"Nur-Sultan (city)","Kazakhstan",101,"r",NA,NA,26,"r",NA,NA,NA,NA,70,"r",190,"r",136,"r",114,"r",29,"r",235.1,",r",NA,NA
"1007","KZ000035188",1999,"Nur-Sultan (city)","Kazakhstan",109,"r",NA,NA,30,"r",NA,NA,NA,NA,59,"r",168,"r",129,"r",116,"r",11,"r",321.6,",r",NA,NA
"1008","KZ000035188",2000,"Nur-Sultan (city)","Kazakhstan",134,"r",NA,NA,42,"r",NA,NA,NA,NA,50,"r",189,"r",132,"r",103,"r",10,"r",321,",r",NA,NA
"1009","KZ000035188",2001,"Nur-Sultan (city)","Kazakhstan",127,"r",NA,NA,44,"r",NA,NA,NA,NA,55,"r",161,"r",107,"r",105,"r",5,"r",371.8,",r",NA,NA
"1010","KZ000035188",2002,"Nur-Sultan (city)","Kazakhstan",131,"r",NA,NA,47,"r",NA,NA,NA,NA,29,"r",172,"r",100,"r",99,"r",6,"r",376.9,",r",NA,NA
"1011","KZ000035188",2003,"Nur-Sultan (city)","Kazakhstan",96,"r",NA,NA,35,"r",NA,NA,NA,NA,61,"r",193,"r",130,"r",113,"r",8,"r",315.8,",r",NA,NA
"1012","KZ000035188",2004,"Nur-Sultan (city)","Kazakhstan",130,"r",NA,NA,48,"r",NA,NA,NA,NA,50,"r",182,"r",109,"r",120,"r",9,"r",360.6,",r",NA,NA
"1013","KZ000035188",2005,"Nur-Sultan (city)","Kazakhstan",108,"r",NA,NA,38,"r",NA,NA,NA,NA,51,"r",175,"r",115,"r",109,"r",11,"r",289.9,",r",NA,NA
"1014","KZ000035191",1962,"Akmola","Kazakhstan",107,"I",NA,NA,30,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",251.5,",I",NA,NA
"1015","KZ000035191",1963,"Akmola","Kazakhstan",105,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",350.8,",I",NA,NA
"1016","KZ000035191",1964,"Akmola","Kazakhstan",138,"I",NA,NA,45,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",416.8,",I",NA,NA
"1017","KZ000035191",1966,"Akmola","Kazakhstan",128,"I",NA,NA,41,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",351.6,",I",NA,NA
"1018","KZ000035191",1968,"Akmola","Kazakhstan",108,"I",NA,NA,32,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",398.6,",I",NA,NA
"1019","KZ000035191",1969,"Akmola","Kazakhstan",125,"I",NA,NA,51,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",402.6,",I",NA,NA
"1020","KZ000035191",1971,"Akmola","Kazakhstan",130,"I",NA,NA,39,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",344.6,",I",NA,NA
"1021","KZ000035191",1972,"Akmola","Kazakhstan",149,"I",NA,NA,56,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",517.7,",I",NA,NA
"1022","KZ000035191",1973,"Akmola","Kazakhstan",114,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",368,",I",NA,NA
"1023","KZ000035191",1974,"Akmola","Kazakhstan",106,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",296.7,",I",NA,NA
"1024","KZ000035191",1975,"Akmola","Kazakhstan",132,"I",NA,NA,47,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",365.4,",I",NA,NA
"1025","KZ000035191",1976,"Akmola","Kazakhstan",115,"I",NA,NA,42,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",383.5,",I",NA,NA
"1026","KZ000035191",1978,"Akmola","Kazakhstan",125,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",392.2,",I",NA,NA
"1027","KZ000035191",1979,"Akmola","Kazakhstan",129,"I",NA,NA,61,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",530.3,",I",NA,NA
"1028","KZ000035191",1980,"Akmola","Kazakhstan",109,"I",NA,NA,45,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",426.2,",I",NA,NA
"1029","KZ000035191",1981,"Akmola","Kazakhstan",110,"I",NA,NA,39,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",355.4,",I",NA,NA
"1030","KZ000035191",1982,"Akmola","Kazakhstan",128,"I",NA,NA,59,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",425.4,",I",NA,NA
"1031","KZ000035191",1983,"Akmola","Kazakhstan",119,"I",NA,NA,43,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",366.7,",I",NA,NA
"1032","KZ000035191",1984,"Akmola","Kazakhstan",133,"I",NA,NA,45,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",390.8,",I",NA,NA
"1033","KZ000035191",1986,"Akmola","Kazakhstan",114,"I",NA,NA,42,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",353.4,",I",NA,NA
"1034","KZ000035257",1973,"Kostanay","Kazakhstan",91,"I",NA,NA,29,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",261.2,",I",NA,NA
"1035","KZ000035257",1974,"Kostanay","Kazakhstan",58,"I",NA,NA,26,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",202.4,",I",NA,NA
"1036","KZ000035257",1975,"Kostanay","Kazakhstan",77,"I",NA,NA,16,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",145.1,",I",NA,NA
"1037","KZ000035257",1978,"Kostanay","Kazakhstan",65,"I",NA,NA,17,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",134.2,",I",NA,NA
"1038","KZ000035257",1979,"Kostanay","Kazakhstan",89,"I",NA,NA,28,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",275.5,",I",NA,NA
"1039","KZ000035257",1981,"Kostanay","Kazakhstan",82,"I",NA,NA,42,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",287.8,",I",NA,NA
"1040","KZ000035257",1982,"Kostanay","Kazakhstan",93,"I",NA,NA,29,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",274.2,",I",NA,NA
"1041","KZ000035257",1984,"Kostanay","Kazakhstan",57,"I",NA,NA,18,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",179.4,",I",NA,NA
"1042","KZ000035257",1986,"Kostanay","Kazakhstan",86,"I",NA,NA,26,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",226.1,",I",NA,NA
"1043","KZ000035259",1961,"Kostanay","Kazakhstan",68,"I",NA,NA,28,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",192.6,",I",NA,NA
"1044","KZ000035259",1962,"Kostanay","Kazakhstan",72,"I",NA,NA,21,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",177.2,",I",NA,NA
"1045","KZ000035259",1963,"Kostanay","Kazakhstan",70,"I",NA,NA,25,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",218.1,",I",NA,NA
"1046","KZ000035259",1964,"Kostanay","Kazakhstan",80,"I",NA,NA,26,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",273.2,",I",NA,NA
"1047","KZ000035259",1966,"Kostanay","Kazakhstan",74,"I",NA,NA,32,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",232.9,",I",NA,NA
"1048","KZ000035259",1967,"Kostanay","Kazakhstan",65,"I",NA,NA,22,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",191.2,",I",NA,NA
"1049","KZ000035259",1968,"Kostanay","Kazakhstan",71,"I",NA,NA,20,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",148.8,",I",NA,NA
"1050","KZ000035259",1969,"Kostanay","Kazakhstan",87,"I",NA,NA,30,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",350.8,",I",NA,NA
"1051","KZ000035259",1970,"Kostanay","Kazakhstan",77,"I",NA,NA,20,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",187,",I",NA,NA
"1052","KZ000035259",1971,"Kostanay","Kazakhstan",89,"I",NA,NA,28,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",279.2,",I",NA,NA
"1053","KZ000035259",1972,"Kostanay","Kazakhstan",85,"I",NA,NA,27,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",205.4,",I",NA,NA
"1054","KZ000035259",1973,"Kostanay","Kazakhstan",98,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",305.3,",I",NA,NA
"1055","KZ000035259",1975,"Kostanay","Kazakhstan",83,"I",NA,NA,18,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",144.2,",I",NA,NA
"1056","KZ000035259",1976,"Kostanay","Kazakhstan",75,"I",NA,NA,26,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",215.2,",I",NA,NA
"1057","KZ000035259",1978,"Kostanay","Kazakhstan",74,"I",NA,NA,23,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",186.5,",I",NA,NA
"1058","KZ000035259",1979,"Kostanay","Kazakhstan",92,"I",NA,NA,30,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",221.3,",I",NA,NA
"1059","KZ000035259",1981,"Kostanay","Kazakhstan",91,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",270.1,",I",NA,NA
"1060","KZ000035259",1982,"Kostanay","Kazakhstan",103,"I",NA,NA,32,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",250.1,",I",NA,NA
"1061","KZ000035259",1983,"Kostanay","Kazakhstan",106,"I",NA,NA,22,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",196.6,",I",NA,NA
"1062","KZ000035259",1984,"Kostanay","Kazakhstan",54,"I",NA,NA,19,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",180.8,",I",NA,NA
"1063","KZ000035259",1986,"Kostanay","Kazakhstan",90,"I",NA,NA,23,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",180.3,",I",NA,NA
"1064","KZ000035263",1961,"Akmola","Kazakhstan",90,"I",NA,NA,33,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",262.9,",I",NA,NA
"1065","KZ000035263",1963,"Akmola","Kazakhstan",92,"I",NA,NA,34,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",297.3,",I",NA,NA
"1066","KZ000035263",1964,"Akmola","Kazakhstan",110,"I",NA,NA,35,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",316.1,",I",NA,NA
"1067","KZ000035263",1965,"Akmola","Kazakhstan",92,"I",NA,NA,22,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",189.5,",I",NA,NA
"1068","KZ000035263",1966,"Akmola","Kazakhstan",103,"I",NA,NA,35,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",297,",I",NA,NA
"1069","KZ000035263",1967,"Akmola","Kazakhstan",79,"I",NA,NA,22,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",204.8,",I",NA,NA
"1070","KZ000035263",1968,"Akmola","Kazakhstan",70,"I",NA,NA,17,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",173.6,",I",NA,NA
"1071","KZ000035263",1970,"Akmola","Kazakhstan",91,"I",NA,NA,23,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",199.5,",I",NA,NA
"1072","KZ000035263",1971,"Akmola","Kazakhstan",107,"I",NA,NA,34,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",273,",I",NA,NA
"1073","KZ000035263",1972,"Akmola","Kazakhstan",130,"I",NA,NA,40,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",283.1,",I",NA,NA
"1074","KZ000035263",1974,"Akmola","Kazakhstan",90,"I",NA,NA,26,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",196.1,",I",NA,NA
"1075","KZ000035263",1975,"Akmola","Kazakhstan",118,"I",NA,NA,33,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",254.2,",I",NA,NA
"1076","KZ000035263",1976,"Akmola","Kazakhstan",107,"I",NA,NA,32,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",261.2,",I",NA,NA
"1077","KZ000035263",1978,"Akmola","Kazakhstan",110,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",279.6,",I",NA,NA
"1078","KZ000035263",1979,"Akmola","Kazakhstan",112,"I",NA,NA,42,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",301.2,",I",NA,NA
"1079","KZ000035263",1981,"Akmola","Kazakhstan",100,"I",NA,NA,31,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",308.1,",I",NA,NA
"1080","KZ000035263",1982,"Akmola","Kazakhstan",124,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",298.2,",I",NA,NA
"1081","KZ000035263",1983,"Akmola","Kazakhstan",144,"I",NA,NA,51,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",427.9,",I",NA,NA
"1082","KZ000035263",1984,"Akmola","Kazakhstan",91,"I",NA,NA,26,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",232.2,",I",NA,NA
"1083","KZ000035283",1978,"Akmola","Kazakhstan",126,"I",NA,NA,35,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",335,",I",NA,NA
"1084","KZ000035283",1979,"Akmola","Kazakhstan",115,"I",NA,NA,46,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",350,",I",NA,NA
"1085","KZ000035283",1981,"Akmola","Kazakhstan",104,"I",NA,NA,33,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",291,",I",NA,NA
"1086","KZ000035283",1982,"Akmola","Kazakhstan",112,"I",NA,NA,30,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",266.6,",I",NA,NA
"1087","KZ000035283",1983,"Akmola","Kazakhstan",114,"I",NA,NA,35,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",310.8,",I",NA,NA
"1088","KZ000035283",1984,"Akmola","Kazakhstan",127,"I",NA,NA,41,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",292.8,",I",NA,NA
"1089","KZ000035283",1986,"Akmola","Kazakhstan",133,"I",NA,NA,31,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",257.9,",I",NA,NA
"1090","KZ000035284",1966,"Akmola","Kazakhstan",88,"I",NA,NA,34,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",342.2,",I",NA,NA
"1091","KZ000035284",1968,"Akmola","Kazakhstan",80,"I",NA,NA,26,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",226.2,",I",NA,NA
"1092","KZ000035284",1969,"Akmola","Kazakhstan",99,"I",NA,NA,36,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",280,",I",NA,NA
"1093","KZ000035284",1970,"Akmola","Kazakhstan",92,"I",NA,NA,31,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",231.2,",I",NA,NA
"1094","KZ000035284",1972,"Akmola","Kazakhstan",119,"I",NA,NA,30,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",255.5,",I",NA,NA
"1095","KZ000035284",1973,"Akmola","Kazakhstan",109,"I",NA,NA,38,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",288.9,",I",NA,NA
"1096","KZ000035284",1975,"Akmola","Kazakhstan",116,"I",NA,NA,27,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",216.1,",I",NA,NA
"1097","KZ000035284",1976,"Akmola","Kazakhstan",95,"I",NA,NA,25,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",245,",I",NA,NA
"1098","KZ000035284",1978,"Akmola","Kazakhstan",109,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",335.2,",I",NA,NA
"1099","KZ000035284",1979,"Akmola","Kazakhstan",117,"I",NA,NA,34,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",352.6,",I",NA,NA
"1100","KZ000035284",1981,"Akmola","Kazakhstan",91,"I",NA,NA,20,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",183.9,",I",NA,NA
"1101","KZ000035284",1982,"Akmola","Kazakhstan",101,"I",NA,NA,26,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",224.9,",I",NA,NA
"1102","KZ000035284",1983,"Akmola","Kazakhstan",116,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",298.3,",I",NA,NA
"1103","KZ000035284",1984,"Akmola","Kazakhstan",106,"I",NA,NA,29,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",246.4,",I",NA,NA
"1104","KZ000035284",1986,"Akmola","Kazakhstan",118,"I",NA,NA,33,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",278.1,",I",NA,NA
"1105","KZ000035358",1961,"Kostanay","Kazakhstan",67,"r",NA,NA,23,"r",NA,NA,NA,NA,56,"r",165,"r",108,"r",130,"r",29,"r",176.5,",r",NA,NA
"1106","KZ000035358",1962,"Kostanay","Kazakhstan",69,"r",NA,NA,20,"r",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",194.5,",r",NA,NA
"1107","KZ000035358",1963,"Kostanay","Kazakhstan",70,"r",NA,NA,25,"r",NA,NA,NA,NA,NA,"",NA,"",106,"r",130,"r",24,"r",254.1,",r",NA,NA
"1108","KZ000035358",1964,"Kostanay","Kazakhstan",75,"r",NA,NA,26,"r",NA,NA,NA,NA,65,"r",188,"r",126,"r",127,"r",10,"r",188.9,",r",NA,NA
"1109","KZ000035358",1965,"Kostanay","Kazakhstan",66,"r",NA,NA,26,"r",NA,NA,NA,NA,50,"r",177,"r",118,"r",133,"r",40,"r",222.2,",r",NA,NA
"1110","KZ000035358",1966,"Kostanay","Kazakhstan",79,"r",NA,NA,22,"r",NA,NA,NA,NA,59,"r",186,"r",99,"r",129,"r",27,"r",180.8,",r",NA,NA
"1111","KZ000035358",1967,"Kostanay","Kazakhstan",63,"r",NA,NA,19,"r",NA,NA,NA,NA,64,"r",173,"r",114,"r",140,"r",28,"r",164.7,",r",NA,NA
"1112","KZ000035358",1968,"Kostanay","Kazakhstan",58,"r",NA,NA,14,"r",NA,NA,NA,NA,67,"r",185,"r",NA,"",NA,"",NA,"",136.3,",r",NA,NA
"1113","KZ000035358",1969,"Kostanay","Kazakhstan",80,"r",NA,NA,39,"r",NA,NA,NA,NA,82,"r",168,"r",118,"r",120,"r",36,"r",309,",r",NA,NA
"1114","KZ000035358",1970,"Kostanay","Kazakhstan",72,"r",NA,NA,27,"r",NA,NA,NA,NA,77,"r",166,"r",121,"r",133,"r",22,"r",184.4,",r",NA,NA
"1115","KZ000035358",1971,"Kostanay","Kazakhstan",73,"r",NA,NA,23,"r",NA,NA,NA,NA,44,"r",168,"r",109,"r",129,"r",35,"r",192.5,",r",NA,NA
"1116","KZ000035358",1972,"Kostanay","Kazakhstan",78,"r",NA,NA,16,"r",NA,NA,NA,NA,72,"r",181,"r",115,"r",121,"r",12,"r",164.4,",r",NA,NA
"1117","KZ000035358",1973,"Kostanay","Kazakhstan",87,"r",NA,NA,36,"r",NA,NA,NA,NA,46,"r",181,"r",113,"r",128,"r",24,"r",284.6,",r",NA,NA
"1118","KZ000035358",1974,"Kostanay","Kazakhstan",53,"r",NA,NA,25,"r",NA,NA,NA,NA,73,"r",162,"r",119,"r",132,"r",33,"r",215.1,",r",NA,NA
"1119","KZ000035358",1975,"Kostanay","Kazakhstan",47,"r",NA,NA,16,"r",NA,NA,NA,NA,49,"r",170,"r",125,"r",153,"r",46,"r",100.6,",r",NA,NA
"1120","KZ000035358",1976,"Kostanay","Kazakhstan",60,"r",NA,NA,24,"r",NA,NA,NA,NA,90,"r",194,"r",165,"r",133,"r",36,"r",252.2,",r",NA,NA
"1121","KZ000035358",1977,"Kostanay","Kazakhstan",58,"r",NA,NA,29,"r",NA,NA,NA,NA,64,"r",166,"r",112,"r",152,"r",37,"r",205.9,",r",NA,NA
"1122","KZ000035358",1978,"Kostanay","Kazakhstan",52,"r",NA,NA,27,"r",NA,NA,NA,NA,63,"r",175,"r",114,"r",124,"r",36,"r",174,",r",NA,NA
"1123","KZ000035358",1979,"Kostanay","Kazakhstan",72,"r",NA,NA,30,"r",NA,NA,NA,NA,46,"r",173,"r",109,"r",131,"r",41,"r",266.2,",r",NA,NA
"1124","KZ000035358",1980,"Kostanay","Kazakhstan",64,"r",NA,NA,27,"r",NA,NA,NA,NA,78,"r",166,"r",126,"r",134,"r",33,"r",208.8,",r",NA,NA
"1125","KZ000035358",1981,"Kostanay","Kazakhstan",71,"r",NA,NA,36,"r",NA,NA,NA,NA,48,"r",160,"r",113,"r",121,"r",28,"r",322.9,",r",NA,NA
"1126","KZ000035358",1982,"Kostanay","Kazakhstan",74,"r",NA,NA,29,"r",NA,NA,NA,NA,61,"r",165,"r",127,"r",146,"r",32,"r",228.9,",r",NA,NA
"1127","KZ000035358",1983,"Kostanay","Kazakhstan",85,"r",NA,NA,36,"r",NA,NA,NA,NA,20,"r",156,"r",110,"r",125,"r",35,"r",262,",r",NA,NA
"1128","KZ000035358",1984,"Kostanay","Kazakhstan",48,"r",NA,NA,17,"r",NA,NA,NA,NA,78,"r",171,"r",120,"r",128,"r",34,"r",163.6,",r",NA,NA
"1129","KZ000035358",1985,"Kostanay","Kazakhstan",72,"r",NA,NA,26,"r",NA,NA,NA,NA,58,"r",180,"r",128,"r",135,"r",25,"r",245,",r",NA,NA
"1130","KZ000035358",1986,"Kostanay","Kazakhstan",98,"r",NA,NA,28,"r",NA,NA,NA,NA,61,"r",169,"r",129,"r",133,"r",22,"r",231.8,",r",NA,NA
"1131","KZ000035358",1987,"Kostanay","Kazakhstan",65,"r",NA,NA,27,"r",NA,NA,NA,NA,59,"r",187,"r",129,"r",124,"r",36,"r",180.3,",r",NA,NA
"1132","KZ000035358",1988,"Kostanay","Kazakhstan",58,"r",NA,NA,20,"r",NA,NA,NA,NA,65,"r",173,"r",120,"r",136,"r",37,"r",186.3,",r",NA,NA
"1133","KZ000035358",1989,"Kostanay","Kazakhstan",80,"r",NA,NA,26,"r",NA,NA,NA,NA,39,"r",177,"r",109,"r",126,"r",43,"r",197.4,",r",NA,NA
"1134","KZ000035358",2001,"Kostanay","Kazakhstan",65,"r",NA,NA,13,"r",NA,NA,NA,NA,41,"r",152,"r",99,"r",149,"r",28,"r",96.8,",r",NA,NA
"1135","KZ000035358",2002,"Kostanay","Kazakhstan",67,"r",NA,NA,6,"r",NA,NA,NA,NA,30,"r",141,"r",72,"r",127,"r",25,"r",70.4,",r",NA,NA
"1136","KZ000035358",2003,"Kostanay","Kazakhstan",59,"r",NA,NA,12,"r",NA,NA,NA,NA,50,"r",169,"r",118,"r",138,"r",26,"r",108.7,",r",NA,NA
"1137","KZ000035358",2004,"Kostanay","Kazakhstan",70,"r",NA,NA,16,"r",NA,NA,NA,NA,39,"r",160,"r",99,"r",145,"r",27,"r",176.7,",r",NA,NA
"1138","KZ000035358",2005,"Kostanay","Kazakhstan",63,"r",NA,NA,22,"r",NA,NA,NA,NA,42,"r",166,"r",105,"r",146,"r",38,"r",216.4,",r",NA,NA
"1139","KZ000035361",1961,"Kostanay","Kazakhstan",74,"I",NA,NA,28,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",232.6,",I",NA,NA
"1140","KZ000035361",1962,"Kostanay","Kazakhstan",82,"I",NA,NA,28,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",232.9,",I",NA,NA
"1141","KZ000035361",1963,"Kostanay","Kazakhstan",66,"I",NA,NA,30,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",226.4,",I",NA,NA
"1142","KZ000035361",1964,"Kostanay","Kazakhstan",85,"I",NA,NA,31,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",230.4,",I",NA,NA
"1143","KZ000035361",1965,"Kostanay","Kazakhstan",64,"I",NA,NA,22,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",189.4,",I",NA,NA
"1144","KZ000035361",1978,"Kostanay","Kazakhstan",79,"I",NA,NA,41,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",303.8,",I",NA,NA
"1145","KZ000035361",1979,"Kostanay","Kazakhstan",69,"I",NA,NA,34,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",269.7,",I",NA,NA
"1146","KZ000035361",1981,"Kostanay","Kazakhstan",81,"I",NA,NA,37,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",284.7,",I",NA,NA
"1147","KZ000035361",1982,"Kostanay","Kazakhstan",89,"I",NA,NA,32,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",257.5,",I",NA,NA
"1148","KZ000035361",1983,"Kostanay","Kazakhstan",98,"I",NA,NA,30,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",219.5,",I",NA,NA
"1149","KZ000035361",1984,"Kostanay","Kazakhstan",63,"I",NA,NA,28,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",216.3,",I",NA,NA
"1150","KZ000035361",1986,"Kostanay","Kazakhstan",80,"I",NA,NA,35,"I",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",216.6,",I",NA,NA
